id,created_at,user_id,username,name,tweet,geo,nama_tempat,label,clean_tweet,stemming,tokenizing,stop_removal
"1438850000000000000,00",2021-09-17 20:09:00 SE Asia Standard Time,"1498455516,00",hepilayf,ðŸ˜Ž,"@e100ss @Suara_Sidoarjo minta info donk min, layanan home care / delivery vaksin covid-19 wilayah surabaya / sidoarjo, ibu sy usia 71 th belum vaksin dan tidak memungkinkan untuk antri.. lokasi Taman, Sepanjang - sidoarjo.. mohon bantuannya Terimakasih ðŸ","-6.589800113067946,105.74664759512284",Pandeglang,0, e100ss suara sidoarjo minta info donk min layanan home care delivery vaksin covid 19 wilayah surabaya sidoarjo ibu sy usia th belum vaksin dan tidak memungkinkan untuk antri lokasi taman sepanjang sidoarjo mohon bantuannya terimakasih , e100ss suara sidoarjo minta info donk min layanan home care delivery vaksin covid 19 wilayah surabaya sidoarjo ibu sy usia th belum vaksin dan tidak memungkinkan untuk antri lokasi taman sepanjang sidoarjo mohon bantuannya terimakasih ,"['', 'e100ss', 'suara', 'sidoarjo', 'minta', 'info', 'donk', 'min', 'layanan', 'home', 'care', 'delivery', 'vaksin', 'covid', '19', 'wilayah', 'surabaya', 'sidoarjo', 'ibu', 'sy', 'usia', 'th', 'belum', 'vaksin', 'dan', 'tidak', 'memungkinkan', 'untuk', 'antri', 'lokasi', 'taman', 'sepanjang', 'sidoarjo', 'mohon', 'bantuannya', 'terimakasih', '']","['', 'e100ss', 'suara', 'sidoarjo', 'minta', 'info', 'donk', 'min', 'layanan', 'home', 'care', 'delivery', 'vaksin', 'covid', '19', 'wilayah', 'surabaya', 'sidoarjo', 'ibu', 'sy', 'usia', 'th', 'vaksin', 'memungkinkan', 'antri', 'lokasi', 'taman', 'sepanjang', 'sidoarjo', 'mohon', 'bantuannya', 'terimakasih', '']"
"1438810000000000000,00",2021-09-17 17:37:42 SE Asia Standard Time,"1270000000000000000,00",polsekpanonganp,polsekpanongan_polreskotatangerang,Polsek Panongan bersama Relawan dan Ciputra Hospital terus menebar semangat mengatasi pandemi Covid-19 melalui Gerai Vaksin Presisi yang berlangsung di Halaman Polsek Panongan. Jumat (17/09)  .#JanganAbaiProkes  https://t.co/DwPCgir5Yu @silitongashinto @divisihumaspolri  https://t.co/BB9LhGXSyL,"-6.589800113067946,105.74664759512284",Pandeglang,1,polsek panongan bersama relawan dan ciputra hospital terus menebar semangat mengatasi pandemi covid 19 melalui gerai vaksin presisi yang berlangsung di halaman polsek panongan jumat 17 09 janganabaiprokes silitongashinto divisihumaspolri ,polsek panongan bersama relawan dan ciputra hospital terus menebar semangat mengatasi pandemi covid 19 melalui gerai vaksin presisi yang berlangsung di halaman polsek panongan jumat 17 09 janganabaiprokes silitongashinto divisihumaspolri ,"['polsek', 'panongan', 'bersama', 'relawan', 'dan', 'ciputra', 'hospital', 'terus', 'menebar', 'semangat', 'mengatasi', 'pandemi', 'covid', '19', 'melalui', 'gerai', 'vaksin', 'presisi', 'yang', 'berlangsung', 'di', 'halaman', 'polsek', 'panongan', 'jumat', '17', '09', 'janganabaiprokes', 'silitongashinto', 'divisihumaspolri', '']","['polsek', 'panongan', 'bersama', 'relawan', 'ciputra', 'hospital', 'terus', 'menebar', 'semangat', 'mengatasi', 'pandemi', 'covid', '19', 'melalui', 'gerai', 'vaksin', 'presisi', 'berlangsung', 'halaman', 'polsek', 'panongan', 'jumat', '17', '09', 'janganabaiprokes', 'silitongashinto', 'divisihumaspolri', '']"
"1438800000000000000,00",2021-09-17 16:33:58 SE Asia Standard Time,"239214516,00",day_ku,ayya,"@PT_Transjakarta min mau tanya, sluruh karyawan tj itu sudah di vaksin blom si? Ko g prnah da ya karyawan atau spanduk dg tulisan sudah vaksin ya stiap halte,! kl pnumpang masih belom boleh u/ vaksin krn  blom 3 bln stlah trpapan covid-19 tp dia ada surat","-6.589800113067946,105.74664759512284",Pandeglang,2, pt transjakarta min mau tanya sluruh karyawan tj itu sudah di vaksin blom si ko g prnah da ya karyawan atau spanduk dg tulisan sudah vaksin ya stiap halte kl pnumpang masih belom boleh u vaksin krn blom 3 bln stlah trpapan covid 19 tp dia ada surat, pt transjakarta min mau tanya sluruh karyawan tj itu sudah di vaksin blom si ko g prnah da ya karyawan atau spanduk dg tulisan sudah vaksin ya stiap halte kl pnumpang masih belom boleh u vaksin krn blom 3 bln stlah trpapan covid 19 tp dia ada surat,"['', 'pt', 'transjakarta', 'min', 'mau', 'tanya', 'sluruh', 'karyawan', 'tj', 'itu', 'sudah', 'di', 'vaksin', 'blom', 'si', 'ko', 'g', 'prnah', 'da', 'ya', 'karyawan', 'atau', 'spanduk', 'dg', 'tulisan', 'sudah', 'vaksin', 'ya', 'stiap', 'halte', 'kl', 'pnumpang', 'masih', 'belom', 'boleh', 'u', 'vaksin', 'krn', 'blom', '3', 'bln', 'stlah', 'trpapan', 'covid', '19', 'tp', 'dia', 'ada', 'surat']","['', 'pt', 'transjakarta', 'min', 'mau', 'tanya', 'sluruh', 'karyawan', 'tj', 'vaksin', 'blom', 'si', 'ko', 'g', 'prnah', 'da', 'karyawan', 'spanduk', 'dg', 'tulisan', 'vaksin', 'stiap', 'halte', 'kl', 'pnumpang', 'belom', 'u', 'vaksin', 'krn', 'blom', '3', 'bln', 'stlah', 'trpapan', 'covid', '19', 'tp', 'surat']"
"1438700000000000000,00",2021-09-17 09:58:25 SE Asia Standard Time,"1370000000000000000,00",humasmenteng,HUMAS POLSEK METRO MENTENG,"Vaksinasi Covid-19 Rt. 09/08 Jalan Menteng Jaya Jakarta Pusat.  Jakarta, Vaksininasi Rw. 08 untuk usia 12 th dan 18 th ke Atas, serta Vaksin yang diberikan jenis Astra Zanecca, Moderna, dan Sinovac (Jumat, 17/09/21).  @divisihumaspolri @poldametrojaya  @PolresJakPus  https://t.co/Zpeu50Flaj","-6.589800113067946,105.74664759512284",Pandeglang,1,vaksinasi covid 19 rt 09 08 jalan menteng jaya jakarta pusat jakarta vaksininasi rw 08 untuk usia th dan 18 th ke atas serta vaksin yang diberikan jenis astra zanecca moderna dan sinovac jumat 17 09 divisihumaspolri poldametrojaya polresjakpus ,vaksinasi covid 19 rt 09 08 jalan menteng jaya jakarta pusat jakarta vaksininasi rw 08 untuk usia th dan 18 th ke atas serta vaksin yang diberikan jenis astra zanecca moderna dan sinovac jumat 17 09 divisihumaspolri poldametrojaya polresjakpus ,"['vaksinasi', 'covid', '19', 'rt', '09', '08', 'jalan', 'menteng', 'jaya', 'jakarta', 'pusat', 'jakarta', 'vaksininasi', 'rw', '08', 'untuk', 'usia', 'th', 'dan', '18', 'th', 'ke', 'atas', 'serta', 'vaksin', 'yang', 'diberikan', 'jenis', 'astra', 'zanecca', 'moderna', 'dan', 'sinovac', 'jumat', '17', '09', 'divisihumaspolri', 'poldametrojaya', 'polresjakpus', '']","['vaksinasi', 'covid', '19', 'rt', '09', '08', 'jalan', 'menteng', 'jaya', 'jakarta', 'pusat', 'jakarta', 'vaksininasi', 'rw', '08', 'usia', 'th', '18', 'th', 'atas', 'vaksin', 'diberikan', 'jenis', 'astra', 'zanecca', 'moderna', 'sinovac', 'jumat', '17', '09', 'divisihumaspolri', 'poldametrojaya', 'polresjakpus', '']"
"1438690000000000000,00",2021-09-17 09:38:20 SE Asia Standard Time,"1370000000000000000,00",humasmenteng,HUMAS POLSEK METRO MENTENG,"Vaksinasi Covid-19 Tiga Pilar Menteng  Jakarta, kantor APINDO jln. Cikini 1 No. 3B Kec. Menteng Jakarta Pusat. Vaksin Astra Zanecca untuk Tahap II dan Vaksin Moderna Tahap I, untuk masyarakat umum (Jumat, 17/09/21).  @divisihumaspolri @poldametrojaya  @PolresJakPus  https://t.co/EO4R3zONFW","-6.192151698376013,106.54432757190989",Tangerang,1,vaksinasi covid 19 tiga pilar menteng jakarta kantor apindo jln cikini 1 no 3b kec menteng jakarta pusat vaksin astra zanecca untuk tahap ii dan vaksin moderna tahap i untuk masyarakat umum jumat 17 09 divisihumaspolri poldametrojaya polresjakpus ,vaksinasi covid 19 tiga pilar menteng jakarta kantor apindo jln cikini 1 no 3b kec menteng jakarta pusat vaksin astra zanecca untuk tahap ii dan vaksin moderna tahap i untuk masyarakat umum jumat 17 09 divisihumaspolri poldametrojaya polresjakpus ,"['vaksinasi', 'covid', '19', 'tiga', 'pilar', 'menteng', 'jakarta', 'kantor', 'apindo', 'jln', 'cikini', '1', 'no', '3b', 'kec', 'menteng', 'jakarta', 'pusat', 'vaksin', 'astra', 'zanecca', 'untuk', 'tahap', 'ii', 'dan', 'vaksin', 'moderna', 'tahap', 'i', 'untuk', 'masyarakat', 'umum', 'jumat', '17', '09', 'divisihumaspolri', 'poldametrojaya', 'polresjakpus', '']","['vaksinasi', 'covid', '19', 'tiga', 'pilar', 'menteng', 'jakarta', 'kantor', 'apindo', 'jln', 'cikini', '1', 'no', '3b', 'kec', 'menteng', 'jakarta', 'pusat', 'vaksin', 'astra', 'zanecca', 'tahap', 'ii', 'vaksin', 'moderna', 'tahap', 'i', 'masyarakat', 'umum', 'jumat', '17', '09', 'divisihumaspolri', 'poldametrojaya', 'polresjakpus', '']"
"1438480000000000000,00",2021-09-16 19:18:37 SE Asia Standard Time,"1370000000000000000,00",humasmenteng,HUMAS POLSEK METRO MENTENG,"Vaksinasi Covid-19 di Wilayah Menteng Jakarta Pusat, Tepatnya Puskesmas Kebon Sirih dengan Jenis Vaksin Sinovac, Jalan Agus Salim No. 19A Kec. Menteng Jakarta Pusat (16/09).  @divisihumaspolri @poldametrojaya  @PolresJakPus #divisihumaspolri #poldametrojaya #polresjakartapusat  https://t.co/TQoBOqhfVJ","-6.192151698376013,106.54432757190989",Tangerang,1,vaksinasi covid 19 di wilayah menteng jakarta pusat tepatnya puskesmas kebon sirih dengan jenis vaksin sinovac jalan agus salim no 19a kec menteng jakarta pusat 16 09 divisihumaspolri poldametrojaya polresjakpus divisihumaspolri poldametrojaya polresjakartapusat ,vaksinasi covid 19 di wilayah menteng jakarta pusat tepatnya puskesmas kebon sirih dengan jenis vaksin sinovac jalan agus salim no 19a kec menteng jakarta pusat 16 09 divisihumaspolri poldametrojaya polresjakpus divisihumaspolri poldametrojaya polresjakartapusat ,"['vaksinasi', 'covid', '19', 'di', 'wilayah', 'menteng', 'jakarta', 'pusat', 'tepatnya', 'puskesmas', 'kebon', 'sirih', 'dengan', 'jenis', 'vaksin', 'sinovac', 'jalan', 'agus', 'salim', 'no', '19a', 'kec', 'menteng', 'jakarta', 'pusat', '16', '09', 'divisihumaspolri', 'poldametrojaya', 'polresjakpus', 'divisihumaspolri', 'poldametrojaya', 'polresjakartapusat', '']","['vaksinasi', 'covid', '19', 'wilayah', 'menteng', 'jakarta', 'pusat', 'tepatnya', 'puskesmas', 'kebon', 'sirih', 'jenis', 'vaksin', 'sinovac', 'jalan', 'agus', 'salim', 'no', '19a', 'kec', 'menteng', 'jakarta', 'pusat', '16', '09', 'divisihumaspolri', 'poldametrojaya', 'polresjakpus', 'divisihumaspolri', 'poldametrojaya', 'polresjakartapusat', '']"
"1438330000000000000,00",2021-09-16 09:20:32 SE Asia Standard Time,"1160000000000000000,00",nusa_info,Nusa_Info,"Vaksinasi, Prokes dan PPKM, efektif turunkan lonjakan COVID-19!  Vaksin Indonesia Sehat  https://t.co/XqW6856sMc","-6.192151698376013,106.54432757190989",Tangerang,1,vaksinasi prokes dan ppkm efektif turunkan lonjakan covid 19 vaksin indonesia sehat ,vaksinasi prokes dan ppkm efektif turunkan lonjakan covid 19 vaksin indonesia sehat ,"['vaksinasi', 'prokes', 'dan', 'ppkm', 'efektif', 'turunkan', 'lonjakan', 'covid', '19', 'vaksin', 'indonesia', 'sehat', '']","['vaksinasi', 'prokes', 'ppkm', 'efektif', 'turunkan', 'lonjakan', 'covid', '19', 'vaksin', 'indonesia', 'sehat', '']"
"1428870000000000000,00",2021-08-21 06:46:23 SE Asia Standard Time,"1270000000000000000,00",doglongo,Doglong Oglong,@tegalfess : Selamat pagi.Di infokan untuk masyarakat kota tegal atau kab.tegal bagi yang berkenan mau vaksin covid-19 sinovac dosisi pertama silahkan datan ke DKT Pagongan.,"-7.058330891657038,108.92961411951245",Brebes,1, tegalfess selamat pagi di infokan untuk masyarakat kota tegal atau kab tegal bagi yang berkenan mau vaksin covid 19 sinovac dosisi pertama silahkan datan ke dkt pagongan , tegalfess selamat pagi di infokan untuk masyarakat kota tegal atau kab tegal bagi yang berkenan mau vaksin covid 19 sinovac dosisi pertama silahkan datan ke dkt pagongan ,"['', 'tegalfess', 'selamat', 'pagi', 'di', 'infokan', 'untuk', 'masyarakat', 'kota', 'tegal', 'atau', 'kab', 'tegal', 'bagi', 'yang', 'berkenan', 'mau', 'vaksin', 'covid', '19', 'sinovac', 'dosisi', 'pertama', 'silahkan', 'datan', 'ke', 'dkt', 'pagongan', '']","['', 'tegalfess', 'selamat', 'pagi', 'infokan', 'masyarakat', 'kota', 'tegal', 'kab', 'tegal', 'berkenan', 'mau', 'vaksin', 'covid', '19', 'sinovac', 'dosisi', 'pertama', 'silahkan', 'datan', 'dkt', 'pagongan', '']"
"1417650000000000000,00",2021-07-21 08:04:53 SE Asia Standard Time,"1270000000000000000,00",doglongo,Doglong Oglong,"@tegalfess : Di informasikan untuk Hari ini Rabu,21 Juli 2021 bagi masyaratat kab.tegal atau kota tegal barangkali berkenan vaksin covid-19 silahkan datang ke KODIM 0712/TEGAL dengan membawa persyaratan KTP.","-7.058330891657038,108.92961411951245",Brebes,1, tegalfess di informasikan untuk hari ini rabu juli 2021 bagi masyaratat kab tegal atau kota tegal barangkali berkenan vaksin covid 19 silahkan datang ke kodim 0712 tegal dengan membawa persyaratan ktp , tegalfess di informasikan untuk hari ini rabu juli 2021 bagi masyaratat kab tegal atau kota tegal barangkali berkenan vaksin covid 19 silahkan datang ke kodim 0712 tegal dengan membawa persyaratan ktp ,"['', 'tegalfess', 'di', 'informasikan', 'untuk', 'hari', 'ini', 'rabu', 'juli', '2021', 'bagi', 'masyaratat', 'kab', 'tegal', 'atau', 'kota', 'tegal', 'barangkali', 'berkenan', 'vaksin', 'covid', '19', 'silahkan', 'datang', 'ke', 'kodim', '0712', 'tegal', 'dengan', 'membawa', 'persyaratan', 'ktp', '']","['', 'tegalfess', 'informasikan', 'hari', 'rabu', 'juli', '2021', 'masyaratat', 'kab', 'tegal', 'kota', 'tegal', 'barangkali', 'berkenan', 'vaksin', 'covid', '19', 'silahkan', 'datang', 'kodim', '0712', 'tegal', 'membawa', 'persyaratan', 'ktp', '']"
"1350220000000000000,00",2021-01-16 06:26:19 SE Asia Standard Time,"708000000000000000,00",m_natsirdmokrat,MNU,Pemberian vaksin sejatinya adalah salah satu cara utama guna memberantas virus Covid-19. Maka dari itu saya harap proses sosialisasi tentang keamanan vaksin dan pendistribusiannya bisa berjalan dengan seharusnya demi kebangkitan kita bersama.  @Edhie_Baskoro  @aliyarajasa  https://t.co/l6z7ipEjG1,"-7.058330891657038,108.92961411951245",Brebes,1,pemberian vaksin sejatinya adalah salah satu cara utama guna memberantas virus covid 19 maka dari itu saya harap proses sosialisasi tentang keamanan vaksin dan pendistribusiannya bisa berjalan dengan seharusnya demi kebangkitan kita bersama edhie baskoro aliyarajasa ,pemberian vaksin sejatinya adalah salah satu cara utama guna memberantas virus covid 19 maka dari itu saya harap proses sosialisasi tentang keamanan vaksin dan pendistribusiannya bisa berjalan dengan seharusnya demi kebangkitan kita bersama edhie baskoro aliyarajasa ,"['pemberian', 'vaksin', 'sejatinya', 'adalah', 'salah', 'satu', 'cara', 'utama', 'guna', 'memberantas', 'virus', 'covid', '19', 'maka', 'dari', 'itu', 'saya', 'harap', 'proses', 'sosialisasi', 'tentang', 'keamanan', 'vaksin', 'dan', 'pendistribusiannya', 'bisa', 'berjalan', 'dengan', 'seharusnya', 'demi', 'kebangkitan', 'kita', 'bersama', 'edhie', 'baskoro', 'aliyarajasa', '']","['pemberian', 'vaksin', 'sejatinya', 'salah', 'satu', 'cara', 'utama', 'memberantas', 'virus', 'covid', '19', 'harap', 'proses', 'sosialisasi', 'keamanan', 'vaksin', 'pendistribusiannya', 'berjalan', 'kebangkitan', 'bersama', 'edhie', 'baskoro', 'aliyarajasa', '']"
"1349150000000000000,00",2021-01-13 07:21:11 SE Asia Standard Time,"708000000000000000,00",m_natsirdmokrat,MNU,""" Pemerintah harus mengikuti prosedur yang berlaku di Indonesia. Setiap obat yang akan digunakan harus mendapat ijin edar dari BPOM. Hingga sekarang, BPOM belum pernah mengeluarkan izin edar untuk vaksin Covid-19."" @ninglucy1968  @PDemokrat  https://t.co/yq3r3O8WxV","-7.058330891657038,108.92961411951245",Brebes,2, pemerintah harus mengikuti prosedur yang berlaku di indonesia setiap obat yang akan digunakan harus mendapat ijin edar dari bpom hingga sekarang bpom belum pernah mengeluarkan izin edar untuk vaksin covid 19 ninglucy1968 pdemokrat , pemerintah harus mengikuti prosedur yang berlaku di indonesia setiap obat yang akan digunakan harus mendapat ijin edar dari bpom hingga sekarang bpom belum pernah mengeluarkan izin edar untuk vaksin covid 19 ninglucy1968 pdemokrat ,"['', 'pemerintah', 'harus', 'mengikuti', 'prosedur', 'yang', 'berlaku', 'di', 'indonesia', 'setiap', 'obat', 'yang', 'akan', 'digunakan', 'harus', 'mendapat', 'ijin', 'edar', 'dari', 'bpom', 'hingga', 'sekarang', 'bpom', 'belum', 'pernah', 'mengeluarkan', 'izin', 'edar', 'untuk', 'vaksin', 'covid', '19', 'ninglucy1968', 'pdemokrat', '']","['', 'pemerintah', 'mengikuti', 'prosedur', 'berlaku', 'indonesia', 'obat', 'digunakan', 'mendapat', 'ijin', 'edar', 'bpom', 'hingga', 'sekarang', 'bpom', 'pernah', 'mengeluarkan', 'izin', 'edar', 'vaksin', 'covid', '19', 'ninglucy1968', 'pdemokrat', '']"
"1416160000000000000,00",2021-07-17 05:27:24 SE Asia Standard Time,"1643277624,00",purnomowardoyo,purnomo,"Kapolres Jepara Pimpin Apel Tim Vaksin, Wujudkan Indonesia Bebas Covid-19  https://t.co/6eBwUNrIkb","-6.55371249209212,110.76642936239972",Jepara,1,kapolres jepara pimpin apel tim vaksin wujudkan indonesia bebas covid 19 ,kapolres jepara pimpin apel tim vaksin wujudkan indonesia bebas covid 19 ,"['kapolres', 'jepara', 'pimpin', 'apel', 'tim', 'vaksin', 'wujudkan', 'indonesia', 'bebas', 'covid', '19', '']","['kapolres', 'jepara', 'pimpin', 'apel', 'tim', 'vaksin', 'wujudkan', 'indonesia', 'bebas', 'covid', '19', '']"
"1416100000000000000,00",2021-07-17 01:30:12 SE Asia Standard Time,"1643277624,00",purnomowardoyo,purnomo,Kapolres Jepara Pimpin Apel Tim Vaksin Dalam Mewujudkan Indonesia Bebas Covid-19 ðŸ‘‡  â˜›  https://t.co/FqBWhBX2gy,"-6.55371249209212,110.76642936239972",Jepara,1,kapolres jepara pimpin apel tim vaksin dalam mewujudkan indonesia bebas covid 19 ,kapolres jepara pimpin apel tim vaksin dalam mewujudkan indonesia bebas covid 19 ,"['kapolres', 'jepara', 'pimpin', 'apel', 'tim', 'vaksin', 'dalam', 'mewujudkan', 'indonesia', 'bebas', 'covid', '19', '']","['kapolres', 'jepara', 'pimpin', 'apel', 'tim', 'vaksin', 'mewujudkan', 'indonesia', 'bebas', 'covid', '19', '']"
"1390450000000000000,00",2021-05-07 06:42:07 SE Asia Standard Time,"1390000000000000000,00",pierretadean,Pierre Andreis Tadean,@KangSemproel Hindari stabilitas BuzzFeed untuk covid 19 pemakaian vaksin MMR menimbulkan gejala kuensikan terhadap kebijakan diparlemen kerjaan arab,"-6.55371249209212,110.76642936239972",Jepara,2, kangsemproel hindari stabilitas buzzfeed untuk covid 19 pemakaian vaksin mmr menimbulkan gejala kuensikan terhadap kebijakan diparlemen kerjaan arab, kangsemproel hindari stabilitas buzzfeed untuk covid 19 pemakaian vaksin mmr menimbulkan gejala kuensikan terhadap kebijakan diparlemen kerjaan arab,"['', 'kangsemproel', 'hindari', 'stabilitas', 'buzzfeed', 'untuk', 'covid', '19', 'pemakaian', 'vaksin', 'mmr', 'menimbulkan', 'gejala', 'kuensikan', 'terhadap', 'kebijakan', 'diparlemen', 'kerjaan', 'arab']","['', 'kangsemproel', 'hindari', 'stabilitas', 'buzzfeed', 'covid', '19', 'pemakaian', 'vaksin', 'mmr', 'menimbulkan', 'gejala', 'kuensikan', 'kebijakan', 'diparlemen', 'kerjaan', 'arab']"
"1349220000000000000,00",2021-01-13 12:10:03 SE Asia Standard Time,"1230000000000000000,00",humaspolsekmgys,Humas Polsek Margoyoso,Vaksin sangat penting bagi rakyat Indonesia. Vaksin tak hanya berguna bagi diri sendiri namun juga bermanfaat bagi keluarga dan orang disekitar untuk mencegah penyebaran dan penularan Covid-19.  #VaksinasiMelawanPandemi  https://t.co/TEO2UnWbd6,"-6.55371249209212,110.76642936239972",Jepara,1,vaksin sangat penting bagi rakyat indonesia vaksin tak hanya berguna bagi diri sendiri namun juga bermanfaat bagi keluarga dan orang disekitar untuk mencegah penyebaran dan penularan covid 19 vaksinasimelawanpandemi ,vaksin sangat penting bagi rakyat indonesia vaksin tak hanya berguna bagi diri sendiri namun juga bermanfaat bagi keluarga dan orang disekitar untuk mencegah penyebaran dan penularan covid 19 vaksinasimelawanpandemi ,"['vaksin', 'sangat', 'penting', 'bagi', 'rakyat', 'indonesia', 'vaksin', 'tak', 'hanya', 'berguna', 'bagi', 'diri', 'sendiri', 'namun', 'juga', 'bermanfaat', 'bagi', 'keluarga', 'dan', 'orang', 'disekitar', 'untuk', 'mencegah', 'penyebaran', 'dan', 'penularan', 'covid', '19', 'vaksinasimelawanpandemi', '']","['vaksin', 'sangat', 'penting', 'rakyat', 'indonesia', 'vaksin', 'tak', 'berguna', 'diri', 'sendiri', 'bermanfaat', 'keluarga', 'orang', 'disekitar', 'mencegah', 'penyebaran', 'penularan', 'covid', '19', 'vaksinasimelawanpandemi', '']"
"1408560000000000000,00",2021-06-26 05:45:14 SE Asia Standard Time,"82548548,00",willyantow,ðŸ˜·,Seorang teman kantor dan bayi dalam kandungannya malam ini meninggal karena covid-19. Dia sudah vaksin 2X.,"-7.611140474621815,111.1477704287994",Karanganyar,0,seorang teman kantor dan bayi dalam kandungannya malam ini meninggal karena covid 19 dia sudah vaksin 2x ,seorang teman kantor dan bayi dalam kandungannya malam ini meninggal karena covid 19 dia sudah vaksin 2x ,"['seorang', 'teman', 'kantor', 'dan', 'bayi', 'dalam', 'kandungannya', 'malam', 'ini', 'meninggal', 'karena', 'covid', '19', 'dia', 'sudah', 'vaksin', '2x', '']","['seorang', 'teman', 'kantor', 'bayi', 'kandungannya', 'malam', 'meninggal', 'covid', '19', 'vaksin', '2x', '']"
"1407200000000000000,00",2021-06-22 11:40:59 SE Asia Standard Time,"315178558,00",dnoertjahjo,D.N. Tjahjo. WSC,@polsek_jebres Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 5,"-7.611140474621815,111.1477704287994",Karanganyar,1, polsek jebres polri bersama tim dokter vaksinasi covid 19 melaksanakan vaksin massal kepada masyarakat penguatanppkmmikro rangkaian hari bhayangkara 5, polsek jebres polri bersama tim dokter vaksinasi covid 19 melaksanakan vaksin massal kepada masyarakat penguatanppkmmikro rangkaian hari bhayangkara 5,"['', 'polsek', 'jebres', 'polri', 'bersama', 'tim', 'dokter', 'vaksinasi', 'covid', '19', 'melaksanakan', 'vaksin', 'massal', 'kepada', 'masyarakat', 'penguatanppkmmikro', 'rangkaian', 'hari', 'bhayangkara', '5']","['', 'polsek', 'jebres', 'polri', 'bersama', 'tim', 'dokter', 'vaksinasi', 'covid', '19', 'melaksanakan', 'vaksin', 'massal', 'masyarakat', 'penguatanppkmmikro', 'rangkaian', 'hari', 'bhayangkara', '5']"
"1407200000000000000,00",2021-06-22 11:40:52 SE Asia Standard Time,"315178558,00",dnoertjahjo,D.N. Tjahjo. WSC,@polsek_jebres Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 4,"-7.611140474621815,111.1477704287994",Karanganyar,1, polsek jebres polri bersama tim dokter vaksinasi covid 19 melaksanakan vaksin massal kepada masyarakat penguatanppkmmikro rangkaian hari bhayangkara 4, polsek jebres polri bersama tim dokter vaksinasi covid 19 melaksanakan vaksin massal kepada masyarakat penguatanppkmmikro rangkaian hari bhayangkara 4,"['', 'polsek', 'jebres', 'polri', 'bersama', 'tim', 'dokter', 'vaksinasi', 'covid', '19', 'melaksanakan', 'vaksin', 'massal', 'kepada', 'masyarakat', 'penguatanppkmmikro', 'rangkaian', 'hari', 'bhayangkara', '4']","['', 'polsek', 'jebres', 'polri', 'bersama', 'tim', 'dokter', 'vaksinasi', 'covid', '19', 'melaksanakan', 'vaksin', 'massal', 'masyarakat', 'penguatanppkmmikro', 'rangkaian', 'hari', 'bhayangkara', '4']"
"1407200000000000000,00",2021-06-22 11:40:45 SE Asia Standard Time,"315178558,00",dnoertjahjo,D.N. Tjahjo. WSC,@polsek_jebres Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 3,"-7.611140474621815,111.1477704287994",Karanganyar,1, polsek jebres polri bersama tim dokter vaksinasi covid 19 melaksanakan vaksin massal kepada masyarakat penguatanppkmmikro rangkaian hari bhayangkara 3, polsek jebres polri bersama tim dokter vaksinasi covid 19 melaksanakan vaksin massal kepada masyarakat penguatanppkmmikro rangkaian hari bhayangkara 3,"['', 'polsek', 'jebres', 'polri', 'bersama', 'tim', 'dokter', 'vaksinasi', 'covid', '19', 'melaksanakan', 'vaksin', 'massal', 'kepada', 'masyarakat', 'penguatanppkmmikro', 'rangkaian', 'hari', 'bhayangkara', '3']","['', 'polsek', 'jebres', 'polri', 'bersama', 'tim', 'dokter', 'vaksinasi', 'covid', '19', 'melaksanakan', 'vaksin', 'massal', 'masyarakat', 'penguatanppkmmikro', 'rangkaian', 'hari', 'bhayangkara', '3']"
"1407200000000000000,00",2021-06-22 11:40:39 SE Asia Standard Time,"315178558,00",dnoertjahjo,D.N. Tjahjo. WSC,@polsek_jebres Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 2,"-7.611140474621815,111.1477704287994",Karanganyar,1, polsek jebres polri bersama tim dokter vaksinasi covid 19 melaksanakan vaksin massal kepada masyarakat penguatanppkmmikro rangkaian hari bhayangkara 2, polsek jebres polri bersama tim dokter vaksinasi covid 19 melaksanakan vaksin massal kepada masyarakat penguatanppkmmikro rangkaian hari bhayangkara 2,"['', 'polsek', 'jebres', 'polri', 'bersama', 'tim', 'dokter', 'vaksinasi', 'covid', '19', 'melaksanakan', 'vaksin', 'massal', 'kepada', 'masyarakat', 'penguatanppkmmikro', 'rangkaian', 'hari', 'bhayangkara', '2']","['', 'polsek', 'jebres', 'polri', 'bersama', 'tim', 'dokter', 'vaksinasi', 'covid', '19', 'melaksanakan', 'vaksin', 'massal', 'masyarakat', 'penguatanppkmmikro', 'rangkaian', 'hari', 'bhayangkara', '2']"
